age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
27.0,Private,4.0,13.0,Married,White-Collar,Husband,White,Male,10737.0,0.0,40.0,1.0,0.954
17.0,Private,1.0,7.0,NotMarried,Service,Own-child,White,Female,90318.0,0.0,39.0,1.0,0.999
28.0,Private,1.0,5.0,Separated,Professional,Not-in-family,Black,Female,42285.0,0.0,40.0,1.0,0.984
18.0,Private,1.0,6.0,NotMarried,Professional,Own-child,White,Male,26247.0,0.0,40.0,1.0,0.933
42.0,Private,5.0,14.0,Separated,Admin,Not-in-family,White,Female,24644.0,0.0,25.0,1.0,0.978
39.0,Private,3.0,10.0,Separated,Admin,Unmarried,Black,Female,95869.0,2426.0,38.0,1.0,0.999
29.0,Self-Employed,2.0,9.0,Married,Blue-Collar,Husband,White,Male,82246.0,0.0,42.0,1.0,0.998
21.0,Private,3.0,10.0,NotMarried,Professional,Own-child,White,Male,43001.0,0.0,10.0,1.0,0.99
35.0,Private,3.0,10.0,NotMarried,Admin,Unmarried,Asian-Pac-Islander,Female,97554.0,1750.0,40.0,1.0,0.999
56.0,Private,1.0,6.0,Widowed,Blue-Collar,Unmarried,Black,Female,23988.0,0.0,40.0,1.0,0.831
50.0,Private,1.0,3.0,Married,Blue-Collar,Husband,White,Male,18237.0,0.0,42.0,1.0,0.965
48.0,Self-Employed,3.0,10.0,Married,Service,Husband,White,Male,0.0,0.0,79.0,1.0,0.21
44.0,Private,3.0,10.0,Separated,Admin,Unmarried,White,Female,27285.0,0.0,41.0,1.0,0.979
40.0,Private,1.0,2.0,NotMarried,Service,Not-in-family,White,Male,25208.0,0.0,45.0,0.0,0.942
27.0,Government,4.0,13.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,36.0,1.0,0.006
62.0,Private,1.0,8.0,Married,Blue-Collar,Husband,White,Male,80926.0,0.0,50.0,0.0,0.998
51.0,Private,6.0,15.0,Separated,Professional,Other-relative,White,Female,1.0,0.0,31.0,1.0,0.106
25.0,Private,2.0,9.0,NotMarried,Service,Unmarried,Black,Female,36444.0,0.0,40.0,1.0,0.977
63.0,Self-Employed,5.0,14.0,Separated,Professional,Not-in-family,White,Male,23379.0,0.0,68.0,1.0,0.977
52.0,Private,6.0,16.0,Widowed,Service,Husband,Asian-Pac-Islander,Male,0.0,0.0,99.0,0.0,0.349
24.0,Private,2.0,9.0,NotMarried,Admin,Own-child,Asian-Pac-Islander,Female,28213.0,0.0,40.0,1.0,0.964
62.0,Private,3.0,10.0,Married,Professional,Husband,White,Male,76517.0,0.0,40.0,1.0,0.998
27.0,Private,2.0,9.0,NotMarried,Sales,Not-in-family,White,Female,30672.0,0.0,40.0,1.0,0.977
48.0,Government,3.0,10.0,NotMarried,Admin,Not-in-family,White,Male,28494.0,0.0,30.0,1.0,0.984
32.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,14249.0,0.0,40.0,1.0,0.959
36.0,Private,3.0,10.0,Married,Sales,Husband,White,Male,14143.0,0.0,45.0,1.0,0.97
29.0,Self-Employed,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Male,22595.0,0.0,40.0,1.0,0.963
45.0,Government,5.0,14.0,Separated,White-Collar,Unmarried,White,Female,87587.0,764.0,40.0,1.0,0.999
27.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,30091.0,0.0,50.0,1.0,0.988
41.0,Private,4.0,13.0,Separated,Service,Not-in-family,White,Male,28757.0,0.0,37.0,1.0,0.982
59.0,Private,2.0,9.0,Married,Service,Husband,Black,Male,53719.0,0.0,41.0,1.0,0.995
70.0,Self-Employed,4.0,13.0,Separated,White-Collar,Unmarried,White,Female,67601.0,0.0,56.0,1.0,0.996
55.0,Private,1.0,7.0,NotMarried,Blue-Collar,Not-in-family,Black,Female,39413.0,0.0,41.0,1.0,0.989
35.0,Private,4.0,13.0,NotMarried,Service,Not-in-family,White,Female,25903.0,0.0,45.0,1.0,0.98
36.0,Private,3.0,11.0,Married,Blue-Collar,Husband,White,Male,91250.0,793.0,38.0,1.0,0.999
29.0,Private,3.0,10.0,NotMarried,Other,Own-child,White,Male,88103.0,0.0,60.0,1.0,0.999
31.0,Private,4.0,13.0,Married,Service,Wife,White,Female,89182.0,2251.0,40.0,1.0,0.999
45.0,Private,1.0,7.0,Married,Blue-Collar,Husband,White,Male,29162.0,0.0,39.0,1.0,0.987
39.0,Government,4.0,13.0,Separated,Professional,Unmarried,White,Female,1171.0,0.0,59.0,1.0,0.207
18.0,Private,2.0,9.0,NotMarried,Service,Own-child,White,Male,37180.0,0.0,20.0,1.0,0.98
28.0,Private,2.0,9.0,Married,Blue-Collar,Husband,Black,Male,30593.0,0.0,40.0,1.0,0.989
27.0,Private,4.0,13.0,Married,White-Collar,Husband,White,Male,10737.0,0.0,45.0,1.0,0.956
38.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,17535.0,0.0,40.0,1.0,0.961
33.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,82589.0,0.0,39.0,1.0,0.998
25.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,31120.0,0.0,40.0,1.0,0.988
24.0,Private,2.0,9.0,Married,Professional,Wife,White,Female,92710.0,1517.0,4.0,1.0,0.999
38.0,Private,1.0,7.0,NotMarried,Service,Own-child,Black,Female,29812.0,0.0,40.0,1.0,0.958
23.0,Private,3.0,10.0,NotMarried,Blue-Collar,Unmarried,White,Male,34080.0,0.0,44.0,1.0,0.989
40.0,Private,3.0,11.0,Separated,Professional,Unmarried,White,Male,14341.0,0.0,40.0,1.0,0.945
37.0,Self-Employed,2.0,9.0,NotMarried,White-Collar,Husband,White,Male,285.0,0.0,51.0,1.0,0.051
20.0,Private,3.0,10.0,NotMarried,Sales,Own-child,White,Female,42958.0,0.0,19.0,1.0,0.987
41.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,8079.0,0.0,48.0,1.0,0.842
44.0,Private,3.0,10.0,Separated,Admin,Unmarried,White,Female,27285.0,0.0,39.0,1.0,0.979
49.0,Self-Employed,4.0,13.0,NotMarried,Admin,Husband,White,Male,0.0,0.0,40.0,1.0,0.107
22.0,Private,3.0,12.0,NotMarried,Admin,Not-in-family,Black,Female,32117.0,0.0,41.0,1.0,0.979
26.0,Private,3.0,10.0,NotMarried,Admin,Not-in-family,White,Female,28359.0,0.0,40.0,1.0,0.979
48.0,Private,3.0,12.0,Married,Blue-Collar,Husband,White,Male,73833.0,0.0,41.0,1.0,0.998
48.0,Private,2.0,9.0,Widowed,Service,Unmarried,White,Female,25763.0,0.0,25.0,1.0,0.958
28.0,Self-Employed,2.0,9.0,NotMarried,White-Collar,Own-child,White,Male,26989.0,0.0,40.0,1.0,0.976
37.0,Government,3.0,10.0,Separated,White-Collar,Not-in-family,White,Male,542.0,0.0,55.0,1.0,0.163
43.0,Private,4.0,13.0,Widowed,Professional,Husband,White,Male,0.0,0.0,40.0,1.0,0.076
20.0,Private,1.0,8.0,NotMarried,Professional,Not-in-family,Black,Female,40471.0,0.0,35.0,1.0,0.983
46.0,Private,4.0,13.0,Separated,Admin,Husband,White,Male,0.0,0.0,45.0,1.0,0.059
36.0,Private,5.0,14.0,NotMarried,White-Collar,Not-in-family,White,Male,32560.0,0.0,15.0,1.0,0.989
77.0,Private,1.0,4.0,Married,Blue-Collar,Husband,Other,Male,29031.0,0.0,30.0,1.0,0.983
21.0,Private,2.0,9.0,NotMarried,Service,Own-child,White,Male,39011.0,0.0,35.0,1.0,0.987
24.0,Private,4.0,13.0,NotMarried,Admin,Not-in-family,Asian-Pac-Islander,Female,30704.0,0.0,40.0,1.0,0.981
30.0,Private,3.0,12.0,NotMarried,Other,Not-in-family,White,Female,32488.0,0.0,40.0,1.0,0.983
51.0,Government,3.0,11.0,Separated,Admin,Unmarried,White,Female,25646.0,0.0,49.0,1.0,0.982
22.0,Private,3.0,10.0,Separated,Sales,Own-child,Asian-Pac-Islander,Female,37406.0,0.0,31.0,0.0,0.973
23.0,Private,3.0,10.0,NotMarried,Sales,Own-child,Asian-Pac-Islander,Male,31496.0,0.0,26.0,1.0,0.975
28.0,Other/Unknown,6.0,16.0,Widowed,White-Collar,Husband,White,Male,3.0,0.0,49.0,1.0,0.004
17.0,Private,1.0,8.0,NotMarried,Sales,Own-child,White,Male,42240.0,0.0,20.0,1.0,0.985
48.0,Private,4.0,13.0,NotMarried,Service,Not-in-family,White,Male,17956.0,0.0,51.0,0.0,0.954
43.0,Private,3.0,10.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,40.0,1.0,0.034
34.0,Private,1.0,8.0,Married,Blue-Collar,Husband,White,Male,66966.0,0.0,40.0,0.0,0.996
19.0,Private,2.0,9.0,NotMarried,Admin,Own-child,White,Female,41684.0,0.0,35.0,1.0,0.986
42.0,Government,3.0,10.0,NotMarried,White-Collar,Not-in-family,White,Female,30775.0,0.0,39.0,1.0,0.984
23.0,Private,4.0,13.0,NotMarried,White-Collar,Own-child,Asian-Pac-Islander,Male,16827.0,0.0,40.0,1.0,0.879
62.0,Self-Employed,6.0,15.0,Married,Service,Husband,White,Male,0.0,0.0,49.0,1.0,0.321
63.0,Private,1.0,7.0,Married,Service,Husband,White,Male,30020.0,0.0,31.0,1.0,0.983
65.0,Private,2.0,9.0,Widowed,Sales,Unmarried,White,Female,21008.0,0.0,40.0,1.0,0.947
37.0,Private,3.0,11.0,Married,Admin,Husband,White,Male,1130.0,0.0,40.0,1.0,0.449
41.0,Government,3.0,12.0,Married,Other,Husband,White,Male,85367.0,1089.0,40.0,1.0,0.999
33.0,Private,3.0,10.0,Married,Other,Husband,Black,Male,89711.0,1663.0,39.0,1.0,0.999
21.0,Private,2.0,9.0,Separated,Sales,Other-relative,White,Female,42756.0,0.0,40.0,1.0,0.98
48.0,Government,4.0,13.0,NotMarried,Admin,Unmarried,White,Female,20953.0,0.0,35.0,1.0,0.979
51.0,Government,3.0,10.0,Married,Sales,Husband,White,Male,0.0,26.0,37.0,1.0,0.353
44.0,Private,4.0,13.0,NotMarried,Sales,Husband,White,Male,0.0,0.0,54.0,1.0,0.129
22.0,Government,3.0,10.0,NotMarried,Professional,Not-in-family,White,Male,31563.0,0.0,15.0,1.0,0.982
56.0,Self-Employed,3.0,10.0,Married,Blue-Collar,Husband,White,Male,93131.0,912.0,61.0,1.0,0.999
47.0,Private,2.0,9.0,Separated,Admin,Not-in-family,White,Female,30659.0,0.0,40.0,1.0,0.979
26.0,Private,4.0,13.0,NotMarried,Admin,Own-child,White,Male,28174.0,0.0,23.0,1.0,0.975
39.0,Private,3.0,10.0,Married,Service,Wife,White,Female,15310.0,0.0,24.0,1.0,0.97
45.0,Self-Employed,3.0,10.0,NotMarried,Blue-Collar,Own-child,White,Male,26817.0,0.0,73.0,1.0,0.98
49.0,Private,2.0,9.0,Separated,Service,Unmarried,White,Male,31054.0,0.0,40.0,0.0,0.977
23.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,33409.0,0.0,30.0,1.0,0.985
69.0,Private,2.0,9.0,Married,Admin,Husband,White,Male,21910.0,0.0,36.0,1.0,0.981
42.0,Government,5.0,14.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,59.0,1.0,0.166
39.0,Self-Employed,2.0,9.0,Separated,White-Collar,Other-relative,White,Male,10719.0,0.0,40.0,1.0,0.789
25.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,31308.0,0.0,39.0,1.0,0.984
52.0,Private,2.0,9.0,NotMarried,Blue-Collar,Unmarried,White,Male,65062.0,0.0,39.0,1.0,0.997
28.0,Private,3.0,10.0,NotMarried,Professional,Not-in-family,Black,Female,34721.0,0.0,50.0,1.0,0.985
50.0,Government,3.0,12.0,Married,Blue-Collar,Husband,White,Male,12589.0,0.0,39.0,1.0,0.968
21.0,Private,3.0,11.0,NotMarried,Other,Own-child,White,Female,29600.0,0.0,30.0,1.0,0.972
48.0,Private,3.0,10.0,Married,Sales,Husband,White,Male,7096.0,0.0,40.0,1.0,0.882
22.0,Private,6.0,15.0,Widowed,Professional,Husband,White,Male,0.0,0.0,40.0,1.0,0.022
63.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,23527.0,0.0,31.0,1.0,0.984
42.0,Government,6.0,16.0,NotMarried,Professional,Husband,White,Male,0.0,0.0,40.0,1.0,0.121
37.0,Self-Employed,6.0,16.0,NotMarried,Professional,Not-in-family,Amer-Indian-Eskimo,Male,272.0,0.0,45.0,1.0,0.261
28.0,Private,3.0,10.0,Married,Sales,Husband,Black,Male,14228.0,0.0,41.0,1.0,0.955
59.0,Private,2.0,9.0,Separated,Admin,Not-in-family,White,Female,29632.0,0.0,40.0,1.0,0.978
40.0,Private,3.0,10.0,NotMarried,Sales,Husband,White,Male,0.0,0.0,50.0,1.0,0.035
68.0,Self-Employed,3.0,10.0,Married,Sales,Husband,White,Male,72567.0,1632.0,41.0,1.0,0.996
62.0,Self-Employed,2.0,9.0,Married,Sales,Wife,White,Female,83845.0,2326.0,48.0,1.0,0.997
28.0,Private,3.0,10.0,Married,Blue-Collar,Husband,White,Male,14249.0,0.0,40.0,1.0,0.962
26.0,Private,1.0,8.0,NotMarried,Blue-Collar,Own-child,White,Male,43695.0,0.0,40.0,1.0,0.992
46.0,Self-Employed,6.0,15.0,NotMarried,Service,Husband,White,Male,0.0,0.0,65.0,1.0,0.138
29.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,30855.0,0.0,40.0,1.0,0.988
39.0,Private,4.0,13.0,Married,Blue-Collar,Husband,Asian-Pac-Islander,Male,80921.0,0.0,40.0,0.0,0.998
25.0,Private,5.0,14.0,NotMarried,Professional,Own-child,White,Female,21415.0,0.0,36.0,1.0,0.965
20.0,Private,3.0,10.0,NotMarried,Sales,Not-in-family,White,Female,30157.0,0.0,35.0,1.0,0.975
21.0,Private,3.0,10.0,NotMarried,Admin,Own-child,White,Male,61520.0,0.0,40.0,1.0,0.996
25.0,Private,4.0,13.0,NotMarried,Professional,Not-in-family,White,Male,15472.0,0.0,51.0,1.0,0.958
44.0,Self-Employed,6.0,15.0,Married,Service,Husband,White,Male,0.0,0.0,50.0,1.0,0.318
37.0,Private,2.0,9.0,NotMarried,Admin,Own-child,White,Male,32884.0,0.0,38.0,1.0,0.986
40.0,Private,5.0,14.0,NotMarried,White-Collar,Husband,Asian-Pac-Islander,Male,0.0,0.0,39.0,0.0,0.056
29.0,Private,2.0,9.0,Separated,Admin,Unmarried,White,Female,17356.0,0.0,40.0,1.0,0.768
18.0,Private,3.0,10.0,NotMarried,Sales,Own-child,Black,Female,31090.0,0.0,21.0,1.0,0.933
32.0,Private,4.0,13.0,NotMarried,White-Collar,Unmarried,White,Female,23155.0,0.0,41.0,1.0,0.982
59.0,Private,3.0,11.0,Separated,Admin,Not-in-family,White,Female,28344.0,0.0,61.0,1.0,0.982
49.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,8402.0,0.0,40.0,1.0,0.854
29.0,Private,3.0,10.0,NotMarried,Service,Not-in-family,White,Female,21022.0,0.0,18.0,1.0,0.901
59.0,Private,1.0,10.0,Separated,White-Collar,Husband,White,Male,0.0,0.0,59.0,1.0,0.149
29.0,Government,3.0,10.0,NotMarried,Service,Own-child,White,Female,31998.0,0.0,40.0,1.0,0.985
36.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,84724.0,0.0,45.0,1.0,0.999
21.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,33185.0,0.0,35.0,1.0,0.985
49.0,Private,2.0,9.0,Separated,White-Collar,Unmarried,White,Female,30867.0,0.0,41.0,1.0,0.983
61.0,Private,5.0,14.0,Separated,Professional,Not-in-family,White,Female,9963.0,0.0,50.0,1.0,0.833
39.0,Private,3.0,10.0,NotMarried,Sales,Husband,White,Male,344.0,0.0,50.0,1.0,0.036
52.0,Private,3.0,12.0,NotMarried,Blue-Collar,Husband,White,Male,0.0,406.0,41.0,1.0,0.085
30.0,Private,3.0,10.0,NotMarried,Sales,Not-in-family,White,Female,13239.0,0.0,49.0,1.0,0.868
55.0,Private,2.0,9.0,Separated,Service,Not-in-family,White,Male,22367.0,0.0,40.0,1.0,0.957
64.0,Government,2.0,9.0,Separated,Blue-Collar,Unmarried,White,Male,93236.0,0.0,21.0,1.0,0.999
29.0,Self-Employed,3.0,12.0,NotMarried,Professional,Other-relative,Black,Female,25648.0,0.0,40.0,1.0,0.931
40.0,Private,4.0,13.0,NotMarried,White-Collar,Husband,White,Male,587.0,0.0,40.0,1.0,0.06
42.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,88469.0,548.0,50.0,1.0,0.999
55.0,Private,2.0,9.0,Widowed,Sales,Unmarried,White,Female,21008.0,0.0,40.0,1.0,0.943
43.0,Private,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Male,27794.0,0.0,45.0,1.0,0.982
28.0,Private,1.0,8.0,NotMarried,Sales,Not-in-family,Black,Male,30936.0,0.0,40.0,1.0,0.98
47.0,Government,3.0,12.0,NotMarried,Other,Husband,White,Male,0.0,0.0,37.0,1.0,0.076
34.0,Private,2.0,9.0,NotMarried,Blue-Collar,Unmarried,White,Male,85343.0,0.0,40.0,1.0,0.999
28.0,Private,5.0,14.0,Widowed,Admin,Wife,White,Female,36.0,0.0,38.0,1.0,0.023
42.0,Self-Employed,5.0,14.0,NotMarried,White-Collar,Not-in-family,White,Female,68634.0,0.0,41.0,1.0,0.996
24.0,Private,3.0,10.0,NotMarried,Admin,Own-child,Black,Female,42448.0,0.0,26.0,1.0,0.988
21.0,Private,1.0,7.0,Married,Blue-Collar,Husband,White,Male,97639.0,1249.0,39.0,0.0,0.999
66.0,Private,4.0,13.0,Married,Blue-Collar,Husband,White,Male,9515.0,0.0,40.0,0.0,0.893
20.0,Private,3.0,10.0,NotMarried,Service,Not-in-family,White,Male,32713.0,0.0,40.0,1.0,0.983
31.0,Government,5.0,14.0,Separated,Admin,Not-in-family,White,Female,91395.0,0.0,25.0,1.0,0.999
38.0,Government,2.0,9.0,Married,Admin,Husband,White,Male,14622.0,0.0,40.0,1.0,0.97
22.0,Private,3.0,10.0,NotMarried,Sales,Not-in-family,White,Male,17069.0,0.0,39.0,1.0,0.91
20.0,Private,3.0,10.0,NotMarried,Professional,Not-in-family,Other,Female,79046.0,0.0,20.0,1.0,0.997
44.0,Private,3.0,10.0,NotMarried,Sales,Husband,White,Male,0.0,0.0,61.0,1.0,0.094
39.0,Government,5.0,14.0,Widowed,Professional,Wife,White,Female,0.0,0.0,39.0,1.0,0.18
25.0,Private,6.0,16.0,Widowed,Professional,Husband,White,Male,0.0,0.0,59.0,1.0,0.076
38.0,Private,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Male,92818.0,2200.0,40.0,1.0,0.999
21.0,Private,3.0,10.0,NotMarried,Service,Own-child,White,Female,40830.0,0.0,24.0,0.0,0.983
24.0,Private,3.0,10.0,NotMarried,Sales,Unmarried,Other,Female,30614.0,0.0,31.0,0.0,0.953
24.0,Private,5.0,14.0,NotMarried,Professional,Not-in-family,White,Female,11619.0,0.0,45.0,1.0,0.892
28.0,Private,2.0,9.0,Married,Admin,Own-child,White,Female,31481.0,0.0,40.0,1.0,0.987
39.0,Private,4.0,13.0,NotMarried,White-Collar,Not-in-family,White,Female,16368.0,0.0,35.0,1.0,0.97
48.0,Private,3.0,10.0,Separated,Blue-Collar,Not-in-family,White,Male,15866.0,0.0,39.0,1.0,0.941
24.0,Government,2.0,9.0,NotMarried,Other,Not-in-family,White,Male,25741.0,0.0,40.0,1.0,0.971
51.0,Private,2.0,9.0,Married,Professional,Husband,Asian-Pac-Islander,Male,65141.0,0.0,34.0,0.0,0.995
52.0,Government,3.0,10.0,Married,Blue-Collar,Husband,White,Male,0.0,0.0,55.0,1.0,0.427
68.0,Private,3.0,10.0,Married,Admin,Husband,White,Male,87311.0,517.0,41.0,1.0,0.999
22.0,Government,5.0,14.0,Separated,Professional,Husband,White,Male,0.0,0.0,48.0,1.0,0.023
22.0,Private,1.0,2.0,NotMarried,Blue-Collar,Not-in-family,White,Male,38057.0,0.0,40.0,0.0,0.978
18.0,Private,3.0,10.0,NotMarried,Professional,Own-child,White,Male,22550.0,0.0,47.0,1.0,0.935
25.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,30948.0,0.0,40.0,0.0,0.977
28.0,Private,3.0,10.0,NotMarried,Sales,Not-in-family,White,Female,27095.0,0.0,41.0,1.0,0.974
17.0,Government,1.0,7.0,NotMarried,Admin,Own-child,White,Female,43533.0,0.0,15.0,1.0,0.986
25.0,Government,6.0,16.0,NotMarried,Professional,Other-relative,White,Female,0.0,0.0,99.0,0.0,0.229
20.0,Private,1.0,6.0,Separated,Sales,Not-in-family,White,Female,77949.0,0.0,35.0,1.0,0.996
22.0,Government,3.0,12.0,NotMarried,Admin,Husband,White,Male,0.0,0.0,38.0,1.0,0.001
44.0,Private,3.0,10.0,NotMarried,Blue-Collar,Unmarried,White,Female,30652.0,0.0,45.0,1.0,0.988
56.0,Private,1.0,4.0,Married,Blue-Collar,Husband,White,Male,18803.0,0.0,38.0,1.0,0.966
33.0,Private,4.0,13.0,NotMarried,Sales,Husband,White,Male,0.0,523.0,55.0,1.0,0.063
24.0,Private,4.0,13.0,NotMarried,Professional,Own-child,White,Male,29650.0,0.0,40.0,1.0,0.984
22.0,Private,3.0,10.0,NotMarried,Other,Own-child,Asian-Pac-Islander,Male,40375.0,0.0,24.0,0.0,0.977
41.0,Private,2.0,9.0,Separated,Service,Not-in-family,White,Female,29290.0,0.0,41.0,1.0,0.974
51.0,Self-Employed,4.0,13.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,39.0,1.0,0.163
46.0,Government,4.0,13.0,Separated,Professional,Unmarried,White,Male,83890.0,0.0,40.0,1.0,0.999
51.0,Private,2.0,9.0,Separated,Blue-Collar,Not-in-family,White,Female,27340.0,0.0,38.0,1.0,0.979
49.0,Private,4.0,13.0,NotMarried,Sales,Husband,White,Male,0.0,0.0,39.0,1.0,0.092
26.0,Self-Employed,4.0,13.0,NotMarried,Admin,Own-child,White,Female,27989.0,0.0,50.0,1.0,0.981
17.0,Private,1.0,6.0,NotMarried,Sales,Other-relative,Black,Female,51071.0,0.0,12.0,1.0,0.976
63.0,Private,3.0,10.0,Separated,Service,Husband,White,Male,0.0,0.0,42.0,1.0,0.046
51.0,Private,2.0,9.0,Married,Other,Husband,White,Male,8677.0,0.0,40.0,1.0,0.867
28.0,Self-Employed,2.0,9.0,Married,Professional,Husband,White,Male,68148.0,0.0,35.0,1.0,0.996
50.0,Private,4.0,13.0,Separated,Admin,Not-in-family,White,Female,92829.0,0.0,39.0,1.0,0.999
39.0,Self-Employed,4.0,13.0,Separated,Admin,Not-in-family,White,Male,87680.0,1767.0,39.0,1.0,0.998
48.0,Private,3.0,10.0,Separated,Service,Unmarried,White,Female,29901.0,0.0,32.0,1.0,0.981
43.0,Private,3.0,10.0,Married,Service,Own-child,White,Female,30092.0,0.0,40.0,1.0,0.986
47.0,Private,1.0,7.0,Married,Service,Husband,White,Male,26459.0,0.0,40.0,1.0,0.982
52.0,Private,2.0,9.0,Widowed,Blue-Collar,Own-child,White,Female,96785.0,1686.0,41.0,1.0,0.999
59.0,Private,3.0,10.0,NotMarried,Admin,Not-in-family,White,Female,29239.0,0.0,39.0,1.0,0.983
19.0,Private,1.0,7.0,NotMarried,Service,Not-in-family,White,Female,40367.0,0.0,39.0,1.0,0.983
23.0,Private,4.0,13.0,NotMarried,Other,Husband,White,Male,0.0,0.0,38.0,1.0,0.01
23.0,Private,3.0,10.0,NotMarried,Admin,Own-child,White,Male,82074.0,0.0,39.0,1.0,0.999
31.0,Private,4.0,13.0,Married,Service,Husband,White,Male,26343.0,0.0,40.0,0.0,0.98
35.0,Government,3.0,12.0,Married,Military,Husband,White,Male,89060.0,2582.0,40.0,1.0,0.999
48.0,Self-Employed,3.0,10.0,Married,Sales,Husband,White,Male,11115.0,0.0,37.0,1.0,0.867
46.0,Private,5.0,14.0,Separated,White-Collar,Not-in-family,White,Female,88467.0,1308.0,50.0,1.0,0.999
32.0,Private,2.0,9.0,Married,Blue-Collar,Wife,Black,Female,13893.0,0.0,40.0,1.0,0.814
49.0,Private,2.0,9.0,Married,Blue-Collar,Husband,White,Male,8402.0,0.0,40.0,1.0,0.854
18.0,Private,2.0,9.0,NotMarried,Blue-Collar,Not-in-family,White,Male,29293.0,0.0,37.0,1.0,0.978
26.0,Private,5.0,14.0,NotMarried,White-Collar,Not-in-family,White,Female,32966.0,0.0,30.0,1.0,0.988
36.0,Private,4.0,13.0,NotMarried,Sales,Not-in-family,White,Female,27415.0,0.0,19.0,1.0,0.977
26.0,Private,3.0,11.0,Separated,Sales,Own-child,White,Female,30219.0,0.0,35.0,1.0,0.977
19.0,Private,3.0,10.0,NotMarried,Sales,Own-child,White,Female,43308.0,0.0,15.0,1.0,0.987
53.0,Private,3.0,12.0,Separated,White-Collar,Husband,White,Male,1.0,0.0,40.0,1.0,0.178
54.0,Private,3.0,10.0,NotMarried,Sales,Not-in-family,Black,Male,10568.0,0.0,41.0,1.0,0.873
29.0,Private,3.0,10.0,Married,Admin,Own-child,White,Female,32177.0,0.0,6.0,1.0,0.987
81.0,Private,5.0,14.0,Widowed,Professional,Unmarried,White,Male,74575.0,0.0,60.0,1.0,0.998
37.0,Private,5.0,14.0,NotMarried,Professional,Not-in-family,White,Female,12811.0,0.0,38.0,1.0,0.955
40.0,Private,3.0,11.0,Separated,Blue-Collar,Not-in-family,White,Male,25479.0,0.0,50.0,1.0,0.982
36.0,Private,3.0,10.0,Widowed,Admin,Unmarried,Black,Female,39672.0,0.0,40.0,1.0,0.98
18.0,Private,1.0,8.0,NotMarried,Admin,Own-child,White,Female,96799.0,101.0,30.0,1.0,0.999
44.0,Government,1.0,7.0,Separated,Other,Not-in-family,Black,Male,28484.0,0.0,40.0,1.0,0.972
36.0,Private,2.0,9.0,Separated,Service,Unmarried,Black,Female,41636.0,0.0,35.0,1.0,0.987
90.0,Government,6.0,15.0,Separated,Professional,Husband,White,Male,0.0,0.0,52.0,1.0,0.24
17.0,Private,1.0,8.0,NotMarried,Professional,Own-child,White,Male,24073.0,0.0,7.0,1.0,0.786
38.0,Private,3.0,11.0,Married,Blue-Collar,Husband,White,Male,14249.0,0.0,40.0,1.0,0.976
27.0,Private,2.0,9.0,NotMarried,Blue-Collar,Unmarried,Black,Male,95682.0,439.0,39.0,1.0,0.999
50.0,Private,3.0,12.0,NotMarried,White-Collar,Husband,White,Male,0.0,0.0,41.0,1.0,0.105
24.0,Private,3.0,12.0,NotMarried,Sales,Not-in-family,White,Male,30749.0,0.0,35.0,1.0,0.982
56.0,Private,4.0,13.0,NotMarried,White-Collar,Own-child,White,Female,0.0,0.0,38.0,1.0,0.137
19.0,Private,1.0,6.0,NotMarried,Blue-Collar,Own-child,White,Female,37999.0,0.0,40.0,1.0,0.981
38.0,Private,2.0,9.0,Separated,Blue-Collar,Not-in-family,Amer-Indian-Eskimo,Male,25245.0,0.0,51.0,1.0,0.974
45.0,Private,1.0,4.0,NotMarried,Service,Unmarried,White,Female,72418.0,1598.0,24.0,0.0,0.996
21.0,Private,2.0,9.0,Married,Professional,Own-child,White,Male,30856.0,0.0,40.0,0.0,0.981
29.0,Private,3.0,10.0,NotMarried,Admin,Not-in-family,White,Female,24051.0,0.0,40.0,0.0,0.958
33.0,Private,3.0,10.0,Separated,Professional,Not-in-family,White,Female,28565.0,0.0,41.0,1.0,0.979
