RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.07106810000000001,66.0,0.0,8.5,15207.4,20.0,0.0,1.0,0.0,0.9,0
0.0,37.0,0.0,18.7,2525.1,4.0,0.0,0.0,0.0,2.4,0
0.1428926,76.0,10.0,9.2,3223.3,3.0,16.0,0.0,9.0,1.0,1
0.0,80.0,1.0,9.2,5836.6,8.0,9.0,0.0,4.0,0.0,1
0.4225997,51.0,2.0,9.2,5098.2,6.0,11.0,1.0,5.0,0.0,1
0.27576880000000004,48.0,0.0,9.7,5042.6,7.0,0.0,1.0,0.0,4.1,0
0.40659229999999996,58.0,3.0,9.7,7410.3,16.0,9.0,2.0,5.0,0.0,1
0.0,57.0,7.0,9.2,6969.8,18.0,11.0,1.0,7.0,1.0,1
0.07761660000000001,76.0,0.0,9.1,6551.9,10.0,0.0,2.0,0.0,0.9,0
0.0,41.0,0.0,9.2,1086.1,9.0,3.0,2.0,0.0,3.0,1
0.3330498,55.0,0.0,0.0,2614.9,14.0,0.0,0.0,0.0,0.0,0
0.5262600000000001,68.0,1.0,9.2,4645.6,11.0,8.0,1.0,4.0,0.0,1
0.0,74.0,3.0,9.2,4232.9,4.0,12.0,0.0,6.0,0.0,1
0.45435879999999995,58.0,0.0,3019.9,6640.5,19.0,0.0,1.0,0.0,0.0,0
0.0,44.0,0.0,9.3,9030.6,2.0,0.0,2.0,0.0,1.6,0
0.12357339999999999,41.0,2.0,9.3,8437.3,13.0,9.0,2.0,4.0,2.1,1
0.0,45.0,0.0,9.2,20154.7,8.0,0.0,2.0,0.0,2.6,0
0.0414681,31.0,0.0,1068.3,7167.4,10.0,0.0,0.0,0.0,0.0,0
0.053126400000000004,27.0,0.0,9.2,5165.6,7.0,7.0,0.0,2.0,0.0,1
0.059083800000000006,74.0,0.0,9.2,7154.6,13.0,9.0,0.0,4.0,0.0,1
0.011824700000000002,38.0,0.0,8.1,3749.2,5.0,0.0,0.0,0.0,0.0,0
0.0,60.0,0.0,0.2,2567.7,6.0,0.0,0.0,0.0,0.7,0
0.3771434,68.0,3.0,9.2,3690.4,7.0,10.0,0.0,5.0,1.0,1
0.0742932,48.0,0.0,0.0,1505.5,8.0,0.0,1.0,0.0,2.1,0
0.1253395,49.0,3.0,9.2,4953.0,4.0,11.0,0.0,5.0,3.2,1
0.0,52.0,0.0,19.8,0.0,14.0,0.0,3.0,0.0,0.5,0
0.1497693,25.0,0.0,9.2,2828.8,1.0,0.0,0.0,0.0,0.0,0
0.41471769999999997,66.0,1.0,9.5,7503.0,19.0,8.0,3.0,4.0,0.0,1
0.0,38.0,0.0,0.2,1726.3,1.0,0.0,0.0,0.0,0.0,0
0.161678,63.0,2.0,1046.1,6497.5,8.0,11.0,1.0,5.0,0.0,1
0.019277900000000004,67.0,4.0,9.2,1726.0,6.0,12.0,0.0,6.0,0.0,1
0.017755200000000002,74.0,0.0,0.4,7842.9,18.0,0.0,2.0,0.0,0.0,0
0.0570572,61.0,0.0,9.2,15005.7,10.0,7.0,2.0,3.0,1.0,1
0.9046818999999999,61.0,1.0,9.2,10983.7,7.0,10.0,0.0,4.0,0.0,1
0.0281478,61.0,3.0,9.2,11534.8,20.0,10.0,0.0,5.0,0.0,1
0.11522750000000001,42.0,0.0,12.5,1662.9,11.0,0.0,0.0,0.0,0.0,0
0.2833748,85.0,10.0,65.8,3706.0,8.0,13.0,0.0,8.0,0.0,1
0.27785240000000005,70.0,0.0,2429.2,10577.7,6.0,0.0,1.0,0.0,0.0,0
0.0538898,27.0,0.0,0.0,5447.8,4.0,0.0,0.0,0.0,3.0,0
0.0,41.0,0.0,9.1,8495.1,15.0,0.0,4.0,0.0,0.2,0
0.4876871,61.0,7.0,2911.3,6159.7,14.0,13.0,2.0,7.0,1.0,1
0.0205352,38.0,0.0,9.2,9567.8,4.0,3.0,1.0,0.0,3.0,1
0.0809167,61.0,0.0,0.9,1855.3,12.0,0.0,1.0,0.0,0.0,0
0.2418152,48.0,0.0,0.0,6966.9,14.0,0.0,0.0,0.0,2.2,0
0.026022500000000004,22.0,0.0,9.2,8034.5,2.0,7.0,0.0,2.0,0.0,1
0.0,55.0,0.0,0.8,6704.6,12.0,0.0,0.0,0.0,0.0,0
0.0,64.0,0.0,9.3,3373.1,1.0,0.0,1.0,0.0,0.0,0
0.3376856,52.0,1.0,9.3,20083.4,14.0,9.0,3.0,5.0,2.0,1
0.5160393,59.0,5.0,9.2,6421.0,4.0,12.0,0.0,6.0,1.1,1
0.2139482,43.0,0.0,0.2,5518.3,6.0,0.0,1.0,0.0,2.9,0
0.0,39.0,0.0,10.0,6723.6,17.0,0.0,0.0,0.0,0.0,0
0.0,37.0,0.0,0.1,7781.4,11.0,0.0,0.0,0.0,2.8,0
0.2143589,59.0,0.0,0.0,3958.1,5.0,0.0,0.0,0.0,0.0,0
0.0556706,57.0,1.0,0.1,15093.0,15.0,4.0,1.0,1.0,1.1,1
0.1073368,48.0,0.0,0.1,9838.5,4.0,0.0,0.0,0.0,0.0,0
0.5354229,42.0,0.0,8.8,3484.1,2.0,0.0,0.0,0.0,3.1,0
0.0,36.0,0.0,8.5,5416.9,2.0,0.0,2.0,0.0,0.0,0
0.5082199000000001,44.0,0.0,0.0,6457.4,0.0,0.0,0.0,0.0,0.0,0
0.28223990000000004,55.0,0.0,9.2,4203.0,7.0,0.0,0.0,0.0,2.2,0
0.26324590000000003,43.0,0.0,0.1,0.0,3.0,0.0,2.0,0.0,1.8,0
0.0,41.0,0.0,602.5,7487.6,2.0,0.0,0.0,0.0,0.0,0
0.1956113,71.0,0.0,9.2,469.4,18.0,5.0,1.0,1.0,0.0,1
0.6896361,38.0,0.0,9.2,36381.0,10.0,5.0,0.0,1.0,0.0,1
0.0,65.0,0.0,0.0,13131.6,8.0,0.0,1.0,0.0,0.8,0
0.0620318,72.0,3.0,1187.9,0.0,4.0,11.0,1.0,5.0,0.0,1
0.642831,50.0,11.0,9.2,8743.2,7.0,16.0,2.0,10.0,4.1,1
0.0832741,27.0,0.0,9.2,396.7,4.0,8.0,1.0,3.0,0.0,1
0.044075800000000005,42.0,10.0,9.2,7334.4,5.0,16.0,0.0,9.0,2.1,1
0.0319661,49.0,0.0,0.0,7394.1,7.0,0.0,0.0,0.0,1.0,0
0.0,40.0,0.0,18.4,7215.7,20.0,0.0,0.0,0.0,0.2,0
0.3547752,53.0,0.0,9.4,7952.0,8.0,3.0,2.0,0.0,1.0,1
0.0,28.0,0.0,0.1,0.0,4.0,0.0,0.0,0.0,0.4,0
0.053885699999999995,62.0,0.0,0.0,9822.7,18.0,7.0,6.0,3.0,0.0,1
0.0,31.0,0.0,16.6,3731.2,2.0,0.0,0.0,0.0,2.7,0
0.1825331,36.0,0.0,9.0,5253.7,3.0,0.0,0.0,0.0,0.9,0
0.30229570000000006,54.0,0.0,726.3,9617.1,11.0,0.0,0.0,0.0,0.0,0
0.0200185,29.0,0.0,2247.4,3993.1,5.0,4.0,1.0,0.0,0.0,1
0.0,51.0,5.0,982.2,2925.6,10.0,12.0,1.0,7.0,0.0,1
0.0275721,46.0,0.0,9.2,7280.1,8.0,8.0,0.0,3.0,4.0,1
0.484781,60.0,0.0,1585.8,5810.0,6.0,0.0,0.0,0.0,0.0,0
0.0,41.0,0.0,0.0,7343.7,11.0,0.0,2.0,0.0,2.9,0
0.055908000000000006,26.0,0.0,0.0,3661.7,3.0,0.0,0.0,0.0,0.8,0
0.0,51.0,0.0,0.0,12375.1,8.0,0.0,2.0,0.0,0.9,0
0.0,28.0,0.0,568.6,5036.3,6.0,0.0,0.0,0.0,0.0,0
0.0,53.0,0.0,870.7,13438.0,0.0,0.0,1.0,0.0,0.0,0
0.2629264,45.0,0.0,9.2,11178.7,4.0,10.0,2.0,4.0,0.0,1
0.0283926,73.0,0.0,9.2,4164.2,12.0,4.0,1.0,0.0,0.0,1
0.0,76.0,3.0,0.0,8177.5,3.0,11.0,0.0,5.0,0.0,1
0.0234441,61.0,0.0,0.2,10653.2,11.0,8.0,5.0,3.0,0.0,1
0.0,43.0,9.0,3.3,7780.0,8.0,14.0,0.0,8.0,0.0,1
0.0354287,71.0,7.0,0.0,8150.9,32.0,12.0,1.0,7.0,0.0,1
0.1462704,38.0,0.0,2826.6,9074.7,13.0,2.0,1.0,0.0,0.0,1
0.6884004,58.0,0.0,0.2,0.0,14.0,2.0,1.0,0.0,0.0,1
0.0090523,57.0,0.0,9.5,4969.9,23.0,0.0,1.0,0.0,1.0,0
0.0,101.0,0.0,9.1,7967.1,42.0,0.0,2.0,0.0,0.4,0
1.0854235,65.0,0.0,9.2,68.9,4.0,6.0,0.0,1.0,0.0,1
0.0,64.0,0.0,9.2,11001.1,10.0,6.0,0.0,2.0,0.0,1
0.0556169,33.0,0.0,6.0,501.1,7.0,0.0,0.0,0.0,0.0,0
4.070326799999999,76.0,7.0,9.2,0.0,8.0,11.0,0.0,6.0,1.2,1
0.0,51.0,0.0,9.8,1037.8,8.0,0.0,2.0,0.0,0.6,0
0.1708787,71.0,6.0,1419.5,5792.8,4.0,13.0,2.0,7.0,0.0,1
0.3179863,51.0,0.0,0.3,4321.5,6.0,0.0,2.0,0.0,0.0,0
0.1596385,49.0,0.0,9.9,2235.5,15.0,0.0,1.0,0.0,1.1,0
0.0,37.0,0.0,9.2,3428.9,3.0,0.0,0.0,0.0,0.0,0
0.0,34.0,7.0,9.2,5146.6,2.0,13.0,1.0,7.0,4.0,1
2.7635313999999997,47.0,5.0,9.2,7486.0,6.0,7.0,1.0,4.0,2.4,1
0.10254089999999999,47.0,0.0,14.2,11333.0,10.0,0.0,2.0,0.0,1.1,0
0.0,64.0,0.0,9.3,6014.3,3.0,0.0,1.0,0.0,0.0,0
0.0565123,64.0,3.0,0.0,9714.1,17.0,11.0,0.0,5.0,0.0,1
0.0,42.0,0.0,0.0,1632.8,12.0,0.0,3.0,0.0,2.7,0
0.0,46.0,0.0,0.0,3736.1,4.0,0.0,1.0,0.0,2.3,0
0.0,46.0,11.0,9.2,7203.2,4.0,17.0,1.0,10.0,2.0,1
0.11951500000000001,42.0,0.0,16.9,4136.8,9.0,0.0,1.0,0.0,0.0,0
0.5360209,42.0,0.0,5.5,4697.0,2.0,0.0,0.0,0.0,1.2,0
0.3035535,54.0,0.0,9.2,4473.9,8.0,3.0,0.0,0.0,2.0,1
0.8714814000000001,49.0,5.0,1876.3,6804.1,3.0,13.0,0.0,7.0,0.0,1
0.5223371,65.0,0.0,9.0,2785.1,3.0,0.0,0.0,0.0,0.0,0
0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0
0.0,56.0,0.0,9.2,13733.1,11.0,7.0,2.0,3.0,3.0,1
0.052249800000000006,65.0,1.0,9.2,3670.6,9.0,10.0,1.0,5.0,0.0,1
0.0355769,53.0,0.0,0.4,3016.6,7.0,0.0,3.0,0.0,0.0,0
0.0248823,47.0,0.0,19.2,6613.0,6.0,0.0,0.0,0.0,0.0,0
0.0,66.0,5.0,9.2,4838.1,7.0,11.0,1.0,6.0,0.0,1
0.2352487,47.0,0.0,9.2,5535.7,11.0,2.0,4.0,0.0,3.0,1
0.0027882,45.0,0.0,9.2,2846.7,6.0,6.0,1.0,1.0,0.0,1
0.30554349999999997,26.0,0.0,41.1,3735.9,2.0,7.0,0.0,2.0,0.0,1
0.7138278,41.0,0.0,605.2,2765.5,2.0,2.0,0.0,0.0,0.0,1
0.0475409,48.0,0.0,12.5,988.1,2.0,0.0,0.0,0.0,0.0,0
0.23541260000000003,39.0,1.0,0.4,6553.1,21.0,8.0,2.0,4.0,0.9,1
0.5114526,47.0,4.0,3159.8,5735.4,8.0,11.0,2.0,6.0,0.0,1
0.0,23.0,6.0,0.0,1379.6,2.0,13.0,0.0,7.0,0.0,1
0.0,34.0,0.0,17.2,3786.4,17.0,0.0,1.0,0.0,0.0,0
0.0,68.0,0.0,0.0,1411.1,6.0,0.0,0.0,0.0,0.0,0
0.0,70.0,0.0,8.8,7709.5,23.0,0.0,0.0,0.0,0.0,0
0.0,49.0,0.0,9.7,8291.0,8.0,0.0,2.0,0.0,2.9,0
0.30206740000000004,34.0,11.0,726.9,1689.3,2.0,16.0,0.0,10.0,0.9,1
0.050413099999999995,82.0,7.0,11.0,8930.2,4.0,14.0,0.0,7.0,0.0,1
0.0277062,58.0,0.0,0.0,34255.4,4.0,6.0,1.0,1.0,0.0,1
0.9804200999999999,56.0,5.0,3469.0,6652.0,8.0,12.0,3.0,6.0,4.0,1
0.0,39.0,0.0,0.0,3801.3,3.0,0.0,0.0,0.0,1.3,0
0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0
0.0,66.0,0.0,64.6,5745.6,6.0,6.0,0.0,2.0,0.0,1
0.0,45.0,0.0,0.0,7260.3,9.0,0.0,0.0,0.0,2.9,0
0.0,30.0,0.0,0.0,3587.6,6.0,0.0,0.0,0.0,0.0,0
0.1820136,65.0,1.0,9.2,8605.8,13.0,9.0,1.0,4.0,0.0,1
0.765015,65.0,0.0,0.2,7896.5,14.0,7.0,1.0,3.0,0.0,1
0.2904736,56.0,8.0,9.2,5718.2,13.0,12.0,2.0,7.0,4.0,1
0.055263400000000004,87.0,7.0,9.2,5017.5,7.0,14.0,0.0,7.0,0.0,1
0.2775749,52.0,3.0,2027.6,5062.8,4.0,11.0,2.0,6.0,0.0,1
0.0,68.0,0.0,0.3,11136.9,9.0,0.0,2.0,0.0,0.0,0
0.0,43.0,0.0,0.1,6221.0,4.0,0.0,1.0,0.0,0.9,0
0.0,32.0,0.0,17.8,4082.8,11.0,0.0,0.0,0.0,3.6,0
0.0,55.0,9.0,9.2,9126.8,10.0,14.0,1.0,8.0,2.0,1
0.37778,37.0,0.0,0.0,2475.5,1.0,0.0,0.0,0.0,1.0,0
0.0,48.0,10.0,9.2,8845.0,6.0,16.0,1.0,9.0,0.0,1
2.0346236,43.0,3.0,9.2,3198.0,13.0,5.0,1.0,2.0,3.0,1
0.0783592,37.0,9.0,9.2,3125.0,8.0,15.0,2.0,9.0,1.0,1
0.24165709999999999,55.0,0.0,0.0,5049.0,3.0,0.0,0.0,0.0,0.0,0
1.0384269,63.0,0.0,9.2,11957.5,1.0,6.0,0.0,2.0,0.0,1
0.3730137,51.0,8.0,9.2,3931.5,13.0,12.0,1.0,7.0,2.0,1
0.3276342,46.0,0.0,0.0,11165.6,6.0,0.0,0.0,0.0,3.0,0
0.0684781,60.0,0.0,1723.5,5645.4,9.0,4.0,2.0,0.0,0.0,1
0.26823420000000003,35.0,0.0,0.0,13846.4,8.0,0.0,0.0,0.0,1.1,0
0.0,26.0,0.0,0.0,4385.5,6.0,0.0,0.0,0.0,1.9,0
0.1269183,43.0,0.0,9.5,3665.3,3.0,0.0,0.0,0.0,0.0,0
0.0,43.0,0.0,0.0,1314.9,20.0,0.0,0.0,0.0,0.0,0
0.1186756,44.0,0.0,17.2,8366.1,3.0,0.0,0.0,0.0,2.2,0
0.0,49.0,0.0,15.1,1835.3,6.0,0.0,2.0,0.0,0.0,0
0.1032356,43.0,0.0,9.2,1783.8,6.0,7.0,0.0,2.0,2.0,1
0.3641302,27.0,0.0,0.0,4362.1,1.0,0.0,0.0,0.0,0.0,0
0.44080020000000003,50.0,0.0,201.2,6340.8,3.0,9.0,0.0,3.0,0.0,1
0.0,76.0,6.0,9.2,8344.7,8.0,13.0,0.0,7.0,0.9,1
0.5067788,37.0,0.0,9.2,10064.9,6.0,3.0,1.0,0.0,2.1,1
0.2018691,60.0,9.0,9.3,9976.0,10.0,13.0,3.0,8.0,1.1,1
0.011268,38.0,0.0,0.0,1029.2,8.0,0.0,0.0,0.0,0.0,0
0.0765069,36.0,10.0,9.2,9579.0,11.0,16.0,2.0,9.0,0.9,1
0.0062491000000000005,60.0,0.0,18.4,3893.1,6.0,0.0,1.0,0.0,0.0,0
0.26593,58.0,0.0,9.2,5917.6,5.0,7.0,1.0,3.0,2.0,1
3.859771,71.0,9.0,3105.6,7005.2,10.0,13.0,1.0,7.0,0.0,1
0.0628969,49.0,0.0,9.2,16035.7,17.0,3.0,2.0,0.0,4.1,1
0.2783665,27.0,0.0,0.0,2142.4,1.0,0.0,0.0,0.0,0.0,0
0.0271026,53.0,0.0,9.3,9852.1,7.0,0.0,2.0,0.0,0.0,0
0.11770510000000002,23.0,0.0,9.2,0.0,5.0,8.0,0.0,3.0,0.0,1
0.3524688,53.0,0.0,1329.9,5927.6,8.0,0.0,0.0,0.0,0.0,0
0.36697379999999996,30.0,0.0,9.2,3427.8,5.0,7.0,0.0,3.0,0.0,1
0.0,43.0,0.0,0.0,5290.9,14.0,0.0,1.0,0.0,0.6,0
0.0696057,62.0,5.0,9.2,5890.0,13.0,10.0,2.0,5.0,1.0,1
0.081118,25.0,0.0,8.0,671.3,7.0,0.0,0.0,0.0,0.0,0
0.0,40.0,0.0,0.0,8585.3,0.0,0.0,0.0,0.0,0.0,0
0.021724700000000003,58.0,0.0,9.1,7068.2,14.0,0.0,2.0,0.0,1.4,0
0.5920390999999999,26.0,0.0,9.2,2467.9,4.0,9.0,0.0,4.0,0.0,1
0.0,31.0,0.0,8.9,3186.4,9.0,0.0,0.0,0.0,0.0,0
0.0098584,36.0,0.0,94.8,2764.1,1.0,0.0,0.0,0.0,2.7,0
0.12467950000000001,61.0,5.0,2514.3,6717.8,10.0,12.0,1.0,6.0,0.0,1
0.309882,59.0,1.0,9.3,18840.9,9.0,9.0,3.0,4.0,1.1,1
0.1682554,76.0,0.0,0.0,901.7,0.0,0.0,0.0,0.0,0.0,0
0.2685999,41.0,9.0,9.2,8218.7,7.0,15.0,1.0,8.0,0.0,1
0.17250420000000002,65.0,3.0,703.0,5046.3,4.0,11.0,0.0,5.0,0.0,1
0.0,63.0,3.0,1202.9,6528.7,3.0,11.0,1.0,5.0,0.0,1
0.0,73.0,0.0,9.2,16626.1,12.0,4.0,1.0,0.0,0.0,1
0.36027420000000004,37.0,0.0,20.2,6175.4,2.0,0.0,0.0,0.0,0.0,0
0.0165947,45.0,0.0,9.5,11627.4,10.0,0.0,2.0,0.0,3.1,0
0.3903664,46.0,8.0,0.2,2933.0,11.0,12.0,2.0,7.0,0.0,1
0.3780755,49.0,0.0,291.8,6675.8,3.0,4.0,0.0,0.0,0.0,1
0.0385357,61.0,0.0,0.0,5963.1,17.0,0.0,2.0,0.0,0.7,0
0.36981020000000003,37.0,0.0,99.0,6348.9,1.0,0.0,0.0,0.0,0.0,0
0.0502719,83.0,7.0,45.5,7508.1,3.0,14.0,0.0,7.0,0.0,1
0.0238753,56.0,5.0,9.2,4127.5,3.0,12.0,0.0,6.0,1.0,1
0.0,39.0,0.0,12.3,2979.1,10.0,0.0,2.0,0.0,0.0,0
0.2598453,46.0,10.0,9.3,10371.6,11.0,16.0,0.0,9.0,0.0,1
0.1635501,48.0,0.0,9.3,2195.4,6.0,0.0,0.0,0.0,3.0,0
0.1771816,78.0,2.0,502.7,4705.1,7.0,11.0,1.0,5.0,0.0,1
0.0250763,55.0,6.0,0.2,5551.6,15.0,9.0,2.0,6.0,0.0,1
0.5458656999999999,34.0,0.0,9.2,865.7,3.0,6.0,0.0,1.0,1.1,1
0.3653039,23.0,0.0,7.8,3355.5,2.0,0.0,0.0,0.0,0.0,0
0.0,43.0,0.0,9.2,0.0,5.0,5.0,0.0,0.0,0.0,1
0.14654089999999997,45.0,0.0,0.0,5107.5,10.0,0.0,0.0,0.0,0.0,0
0.0027335999999999997,38.0,5.0,9.2,9780.2,8.0,11.0,2.0,6.0,0.0,1
0.417033,56.0,0.0,9.6,9808.6,12.0,0.0,1.0,0.0,0.0,0
0.2417029,57.0,0.0,0.1,2305.0,0.0,0.0,0.0,0.0,2.0,0
0.164422,34.0,0.0,0.0,2310.7,2.0,0.0,0.0,0.0,0.8,0
0.10812260000000001,81.0,0.0,0.5,4808.6,11.0,0.0,4.0,0.0,0.0,0
0.0,44.0,5.0,0.0,5433.1,1.0,13.0,0.0,6.0,0.0,1
0.3131531,60.0,0.0,9.2,5822.5,9.0,7.0,2.0,3.0,0.0,1
0.0493694,42.0,0.0,0.2,8134.4,14.0,0.0,1.0,0.0,2.6,0
0.0,35.0,0.0,0.0,12.8,8.0,0.0,0.0,0.0,1.5,0
1.6983749,46.0,5.0,1297.4,7648.8,17.0,8.0,1.0,4.0,0.0,1
0.10699739999999999,32.0,0.0,1182.3,0.0,7.0,5.0,1.0,1.0,0.0,1
0.0,66.0,0.0,0.0,3690.8,9.0,0.0,1.0,0.0,0.7,0
0.025228999999999998,58.0,0.0,9.2,5261.3,3.0,6.0,0.0,1.0,0.0,1
0.0779903,38.0,0.0,0.0,12670.2,1.0,0.0,0.0,0.0,3.7,0
0.0,40.0,0.0,0.1,6264.1,20.0,0.0,0.0,0.0,0.0,0
0.0,38.0,0.0,9.2,26517.7,8.0,3.0,1.0,0.0,2.9,1
0.0900716,56.0,1.0,9.2,3644.9,5.0,10.0,1.0,4.0,1.1,1
0.0,46.0,0.0,0.0,1412.8,6.0,0.0,0.0,0.0,1.7,0
0.441801,69.0,0.0,9.2,10553.1,15.0,4.0,6.0,1.0,0.0,1
0.32520859999999996,46.0,0.0,7.3,3054.4,0.0,0.0,0.0,0.0,3.0,0
0.2200195,44.0,0.0,883.2,4904.6,11.0,4.0,0.0,0.0,2.0,1
0.0,47.0,0.0,9.2,8590.1,12.0,6.0,2.0,2.0,2.0,1
0.0,36.0,0.0,16.6,2210.8,9.0,0.0,0.0,0.0,0.0,0
0.0,76.0,3.0,9.2,9354.0,3.0,11.0,0.0,5.0,0.0,1
0.0342552,38.0,0.0,12.5,11254.3,3.0,0.0,1.0,0.0,1.9,0
0.0,54.0,0.0,8.9,13438.4,5.0,0.0,2.0,0.0,1.5,0
0.4491164000000001,39.0,0.0,3479.8,3850.0,6.0,0.0,2.0,0.0,0.0,0
0.0,55.0,1.0,0.2,7249.2,18.0,5.0,2.0,2.0,1.0,1
0.0555509,49.0,3.0,9.3,5174.5,7.0,11.0,1.0,5.0,0.0,1
0.13350120000000001,55.0,12.0,9.2,9361.1,7.0,17.0,2.0,10.0,1.0,1
0.15454820000000002,52.0,12.0,9.2,702.3,4.0,17.0,0.0,10.0,0.0,1
0.0,37.0,1.0,1932.0,4621.6,3.0,6.0,1.0,0.0,0.0,1
0.6411403,63.0,0.0,9.2,3436.1,12.0,6.0,0.0,2.0,0.0,1
0.029106599999999996,51.0,0.0,9.2,5392.7,13.0,4.0,2.0,1.0,2.0,1
3.8017108,40.0,11.0,9.2,6122.1,2.0,15.0,0.0,9.0,1.4,1
0.0054062,25.0,0.0,0.0,1304.1,0.0,0.0,0.0,0.0,0.0,0
0.0,53.0,7.0,9.2,233362.1,17.0,9.0,6.0,5.0,0.0,1
0.05212080000000001,52.0,8.0,2311.1,3055.7,5.0,14.0,1.0,7.0,4.1,1
0.2524131,83.0,0.0,7.2,1823.1,8.0,0.0,0.0,0.0,0.0,0
0.0,44.0,0.0,0.0,6909.3,0.0,0.0,0.0,0.0,0.0,0
0.0,51.0,0.0,0.8,3473.3,16.0,0.0,0.0,0.0,0.0,0
0.0551342,59.0,0.0,9.4,15843.5,8.0,7.0,2.0,3.0,0.0,1
0.1229715,50.0,0.0,9.6,8858.1,8.0,0.0,2.0,0.0,1.0,0
0.07391439999999999,35.0,0.0,0.0,8408.6,14.0,4.0,0.0,0.0,0.0,1
0.0555427,58.0,0.0,9.2,7875.8,8.0,6.0,0.0,2.0,0.0,1
0.0,39.0,0.0,9.3,6587.9,11.0,7.0,2.0,3.0,0.0,1
0.33587459999999997,67.0,9.0,9.2,4923.9,15.0,13.0,3.0,8.0,0.0,1
0.4690616,57.0,0.0,1618.3,2797.6,7.0,0.0,1.0,0.0,0.0,0
0.029822700000000004,77.0,3.0,9.2,1937.3,2.0,12.0,0.0,6.0,0.0,1
0.024145,61.0,0.0,718.3,6276.4,10.0,5.0,1.0,1.0,0.0,1
0.0,32.0,0.0,0.0,9404.4,12.0,0.0,0.0,0.0,2.0,0
0.0,34.0,0.0,1007.6,5932.2,4.0,10.0,0.0,4.0,0.0,1
0.0,84.0,11.0,0.0,1856.5,3.0,17.0,0.0,9.0,0.0,1
0.0,27.0,0.0,9.2,7768.8,4.0,0.0,3.0,0.0,0.0,0
0.0,57.0,0.0,15.3,7839.4,14.0,0.0,2.0,0.0,0.0,0
0.0,52.0,5.0,9.2,3802.4,5.0,12.0,3.0,7.0,0.9,1
0.193969,47.0,0.0,8.3,0.0,3.0,0.0,0.0,0.0,0.0,0
0.41974849999999997,60.0,0.0,8.8,3873.1,8.0,0.0,0.0,0.0,2.2,0
1.2921236,54.0,0.0,0.0,4869.8,2.0,5.0,0.0,0.0,0.0,1
0.3135166,45.0,4.0,0.2,2776.5,21.0,9.0,0.0,5.0,0.0,1
0.0,41.0,0.0,9.2,2209.5,13.0,0.0,1.0,0.0,1.0,0
0.0,27.0,0.0,0.0,6717.7,11.0,0.0,0.0,0.0,0.0,0
0.3080644,49.0,10.0,0.1,12500.0,9.0,16.0,1.0,9.0,1.1,1
0.0,64.0,0.0,41.6,4391.4,6.0,0.0,0.0,0.0,0.0,0
0.002698,98.0,6.0,788.2,3724.5,5.0,14.0,0.0,7.0,0.0,1
0.029771600000000002,57.0,0.0,9.5,14726.2,17.0,4.0,2.0,0.0,0.0,1
0.661914,49.0,0.0,9.2,11233.3,2.0,10.0,0.0,4.0,0.0,1
0.4104219,26.0,0.0,9.2,10008.6,2.0,7.0,0.0,2.0,0.0,1
0.0,53.0,13.0,9.2,3776.0,7.0,17.0,1.0,11.0,0.8,1
0.0,41.0,0.0,9.3,6859.7,2.0,0.0,2.0,0.0,2.7,0
0.0128067,45.0,0.0,0.0,1779.2,0.0,0.0,0.0,0.0,1.8,0
0.0,42.0,0.0,9.1,4067.7,16.0,0.0,2.0,0.0,0.0,0
0.0648567,66.0,2.0,9.2,12535.7,6.0,11.0,2.0,5.0,0.0,1
0.0,68.0,7.0,0.0,7434.2,25.0,12.0,1.0,7.0,0.0,1
0.0,47.0,0.0,12.3,7420.9,10.0,0.0,3.0,0.0,0.0,0
0.0736711,87.0,8.0,45.5,5137.1,5.0,15.0,0.0,8.0,0.0,1
0.058046600000000004,60.0,0.0,9.2,1748.2,15.0,0.0,4.0,0.0,1.0,0
0.0567528,50.0,11.0,11.0,2970.0,1.0,17.0,0.0,10.0,0.0,1
0.0,69.0,0.0,9.2,2095.1,4.0,6.0,0.0,1.0,1.0,1
1.1590048000000002,71.0,0.0,0.0,3671.9,1.0,1.0,0.0,0.0,0.0,1
0.2692799,50.0,0.0,0.2,266.4,4.0,0.0,0.0,0.0,0.0,0
0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0
0.1568369,55.0,0.0,0.0,6465.1,0.0,0.0,0.0,0.0,0.0,0
0.2135134,62.0,0.0,0.0,8991.6,3.0,0.0,0.0,0.0,0.0,0
0.0,74.0,0.0,9.3,5829.5,10.0,0.0,2.0,0.0,0.0,0
0.28804759999999996,63.0,4.0,0.0,3905.6,10.0,9.0,1.0,5.0,0.9,1
0.0,55.0,0.0,14.4,2160.6,7.0,0.0,1.0,0.0,1.8,0
0.1078828,43.0,1.0,9.0,5931.3,20.0,8.0,2.0,4.0,2.0,1
0.2252312,47.0,8.0,9.2,7720.9,6.0,14.0,1.0,8.0,3.0,1
0.055695600000000005,49.0,0.0,0.4,5010.2,3.0,0.0,0.0,0.0,0.0,0
